isic_id,prediction,target
ISIC_8907393,0.06625067442655563,0.0
ISIC_8965817,0.20949393510818481,0.0
ISIC_3421239,0.15174263715744019,0.0
ISIC_9474482,0.25838804244995117,0.0
ISIC_2692980,0.1772802770137787,0.0
ISIC_6629743,0.24498017132282257,0.0
ISIC_8527351,0.16284899413585663,0.0
ISIC_6058516,0.37828898429870605,0.0
ISIC_6900022,0.4308007061481476,0.0
ISIC_1632807,0.13662727177143097,0.0
ISIC_8754930,0.45675405859947205,0.0
ISIC_0932364,0.20255762338638306,0.0
ISIC_3005935,0.11796826124191284,0.0
ISIC_4069844,0.2713218033313751,0.0
ISIC_1618931,0.47460827231407166,0.0
ISIC_1901205,0.9401126503944397,0.0
ISIC_1399949,0.4636557400226593,0.0
ISIC_6362921,0.2802136540412903,0.0
ISIC_5538713,0.3042071461677551,0.0
ISIC_8467314,0.6958308815956116,0.0
ISIC_7333719,0.05959099531173706,0.0
ISIC_3325908,0.12427961826324463,0.0
ISIC_3866550,0.3197791278362274,0.0
ISIC_6557658,0.4283902645111084,0.0
ISIC_0905097,0.41313228011131287,0.0
ISIC_7057405,0.619143009185791,0.0
ISIC_7967599,0.4470561444759369,0.0
ISIC_4731164,0.3503284752368927,0.0
ISIC_1568369,0.24668662250041962,0.0
ISIC_2411347,0.6981738805770874,0.0
ISIC_9548941,0.7416491508483887,0.0
ISIC_9349061,0.6082767248153687,0.0
ISIC_0389259,0.297800749540329,0.0
ISIC_2899161,0.35909855365753174,0.0
ISIC_6235770,0.17853233218193054,0.0
ISIC_5350326,0.8978987336158752,0.0
ISIC_0870846,0.18744421005249023,0.0
ISIC_3473599,0.3361246585845947,0.0
ISIC_0991404,0.43166258931159973,0.0
ISIC_1228827,0.036811694502830505,0.0
ISIC_0441807,0.13040125370025635,0.0
ISIC_9941025,0.04196581244468689,0.0
ISIC_7467662,0.6078597903251648,0.0
ISIC_9683689,0.5056337118148804,0.0
ISIC_6641040,0.5025680065155029,0.0
ISIC_9685043,0.2698711156845093,0.0
ISIC_8317888,0.9842336773872375,0.0
ISIC_7523537,0.9960379600524902,0.0
ISIC_4724063,0.5677003264427185,0.0
ISIC_2489112,0.16468700766563416,0.0
ISIC_3969007,0.3499945104122162,0.0
