isic_id,prediction,target
ISIC_6369408,0.000247361371293664,0.0
ISIC_4836425,0.0003486817004159093,0.0
ISIC_8991967,0.001096265739761293,0.0
ISIC_8518281,6.150826084194705e-05,0.0
ISIC_1118994,7.223532884381711e-05,0.0
ISIC_4913161,0.0016559226205572486,0.0
ISIC_1291227,0.00024541065795347095,0.0
ISIC_3813199,7.14021225576289e-05,0.0
ISIC_7854201,7.32920816517435e-05,0.0
ISIC_1154400,0.00039069587364792824,0.0
ISIC_8550228,0.00016292692453134805,0.0
ISIC_2154220,7.695301610510796e-05,0.0
ISIC_3542023,9.985849465010688e-05,0.0
ISIC_8902424,0.9186447262763977,0.0
ISIC_8075727,0.0032976919319480658,0.0
ISIC_2143356,0.14742255210876465,0.0
ISIC_1205959,8.894511120161042e-05,0.0
ISIC_3144271,0.00026662732125259936,0.0
ISIC_3179589,0.0005987207405269146,0.0
ISIC_0178254,9.426420729141682e-05,0.0
ISIC_8400420,0.0001251257781405002,0.0
ISIC_0602628,0.00019632017938420177,0.0
ISIC_4473657,7.853444549255073e-05,0.0
ISIC_5252502,6.602317444048822e-05,0.0
ISIC_2837815,0.00016682734712958336,0.0
ISIC_7183017,0.0009563331259414554,0.0
ISIC_2721984,6.221177318366244e-05,0.0
ISIC_2409791,8.278108725789934e-05,0.0
ISIC_1629275,0.010147093795239925,0.0
ISIC_4480490,0.0001270333450520411,0.0
ISIC_7866621,0.015089555643498898,0.0
ISIC_8633810,0.003608312923461199,0.0
ISIC_5411980,0.0006715789204463363,0.0
ISIC_1494306,0.00019170601444784552,0.0
ISIC_5529496,5.5683682148810476e-05,0.0
ISIC_9713752,5.401767703006044e-05,0.0
ISIC_8076546,9.538070298731327e-05,0.0
ISIC_4143761,8.192275709006935e-05,0.0
ISIC_0909154,0.0009947470389306545,0.0
ISIC_6253298,0.0001466881512897089,0.0
ISIC_4658037,0.008247018791735172,0.0
ISIC_0167527,0.0001890117855509743,0.0
ISIC_5729215,0.00014246118371374905,0.0
ISIC_0164139,0.00016427345690317452,0.0
ISIC_4864813,9.40080062719062e-05,0.0
ISIC_5909476,0.00010636068327585235,0.0
ISIC_8263455,0.0007550579612143338,0.0
ISIC_6148026,0.0004972071037627757,0.0
ISIC_9104898,0.999914288520813,0.0
ISIC_5259846,6.926039350219071e-05,0.0
ISIC_1368505,0.0005245863576419652,0.0
ISIC_2659176,9.133177809417248e-05,0.0
ISIC_9667974,0.01239705365151167,0.0
ISIC_4226733,6.220424256753176e-05,0.0
ISIC_8483330,0.00037077697925269604,0.0
ISIC_3990707,0.01461129542440176,0.0
ISIC_2347615,5.603749741567299e-05,0.0
ISIC_6012197,7.477974577341229e-05,0.0
ISIC_9111319,8.45937684061937e-05,0.0
ISIC_4150079,5.3691459470428526e-05,0.0
ISIC_8201129,7.258638652274385e-05,0.0
ISIC_1291066,0.0004414761206135154,0.0
ISIC_5930821,0.007333819288760424,0.0
ISIC_4956538,6.292069156188518e-05,0.0
ISIC_9639838,0.003231088165193796,0.0
ISIC_5472932,5.2729807066498324e-05,0.0
ISIC_2609413,0.00018997011648025364,0.0
ISIC_8714886,5.7139131968142465e-05,0.0
ISIC_3191393,5.546490865526721e-05,0.0
ISIC_1598844,0.001741769490763545,0.0
ISIC_8658733,0.0010394328273832798,0.0
ISIC_6944353,0.00010995822231052443,0.0
ISIC_2908455,0.14347690343856812,0.0
ISIC_7924760,6.833861698396504e-05,0.0
ISIC_9874803,5.986319956718944e-05,0.0
ISIC_7333416,8.05435556685552e-05,0.0
ISIC_7582199,8.527524187229574e-05,0.0
ISIC_1134443,0.9615487456321716,0.0
ISIC_3431119,6.965429929550737e-05,0.0
ISIC_1514315,0.00010472757276147604,0.0
ISIC_6208197,9.842491999734193e-05,0.0
ISIC_7174617,6.420433783205226e-05,0.0
ISIC_2641298,8.985182648757473e-05,0.0
ISIC_8191624,0.0007340130396187305,0.0
ISIC_0076435,0.0007787387585267425,0.0
ISIC_2612244,0.28050386905670166,0.0
ISIC_1136888,6.653462332906201e-05,0.0
ISIC_4539605,0.000595116289332509,0.0
ISIC_2663315,0.0006657689227722585,0.0
ISIC_9533259,0.009720908477902412,0.0
ISIC_6532565,0.19464316964149475,0.0
ISIC_6076995,0.08138174563646317,0.0
ISIC_5949967,7.309100328711793e-05,0.0
ISIC_6670113,0.997751772403717,0.0
ISIC_9167936,0.00015578363672830164,0.0
ISIC_9198748,8.567993063479662e-05,0.0
ISIC_8043317,0.001050742226652801,0.0
ISIC_4678770,7.180155807873234e-05,0.0
ISIC_7917150,0.0047894492745399475,0.0
ISIC_0200758,5.436205174191855e-05,0.0
ISIC_7398392,0.9767073392868042,0.0
ISIC_7017377,0.28926005959510803,0.0
ISIC_2332587,5.742329085478559e-05,0.0
ISIC_9260099,0.005493789911270142,0.0
ISIC_9254635,0.0004820206086151302,0.0
ISIC_4295304,0.00031783434678800404,0.0
ISIC_1608744,0.34913313388824463,0.0
ISIC_6101609,0.0046585844829678535,0.0
ISIC_8194426,0.0001328272046521306,0.0
ISIC_3344024,8.522564166923985e-05,0.0
ISIC_3807153,9.497093560639769e-05,0.0
ISIC_2766574,0.004370412789285183,0.0
ISIC_7229659,0.9826061725616455,0.0
ISIC_6905532,8.574466482969001e-05,0.0
ISIC_0536821,0.00013105853577144444,0.0
ISIC_9742442,0.9999042749404907,0.0
ISIC_1610800,0.041362371295690536,0.0
ISIC_0187665,0.0006908617215231061,0.0
ISIC_8581503,0.002043897518888116,0.0
ISIC_7326736,8.145475294440985e-05,0.0
ISIC_9509470,9.849890921032056e-05,0.0
ISIC_8365391,7.431453559547663e-05,0.0
ISIC_5503868,0.5984160304069519,0.0
ISIC_6974125,0.9972678422927856,0.0
ISIC_8963056,0.00020419301290530711,0.0
ISIC_6367351,6.512106483569369e-05,0.0
ISIC_7666527,0.00017509858298581094,0.0
ISIC_4433207,0.40725579857826233,0.0
ISIC_3895608,7.219063263619319e-05,0.0
ISIC_6691465,6.912091339472681e-05,0.0
ISIC_7186526,6.901052984176204e-05,0.0
ISIC_0450957,0.0001901435462059453,0.0
ISIC_5694835,6.86546991346404e-05,0.0
ISIC_9317975,8.26641044113785e-05,0.0
ISIC_5578000,0.0016330276848748326,0.0
ISIC_5696099,4.932583397021517e-05,0.0
ISIC_8584566,7.419416215270758e-05,0.0
ISIC_7426953,0.2101440131664276,0.0
ISIC_7343461,5.9935231547569856e-05,0.0
ISIC_6865319,0.00011565215390874073,0.0
ISIC_6344012,0.00015858675760682672,0.0
ISIC_7374156,7.379992166534066e-05,0.0
ISIC_4461301,0.00011849043221445754,0.0
ISIC_4608357,6.188845145516098e-05,0.0
ISIC_3118796,0.00013401111937128007,0.0
ISIC_5720500,0.015228278003633022,0.0
ISIC_8788749,0.6166470646858215,0.0
ISIC_5755328,0.9783332347869873,0.0
ISIC_0595692,0.00014763392391614616,0.0
ISIC_2748267,0.0010854374850168824,0.0
ISIC_3600174,0.4400109350681305,0.0
ISIC_2019216,5.8661589719122276e-05,0.0
ISIC_6661527,7.712610386079177e-05,0.0
ISIC_2020688,0.01272983755916357,0.0
ISIC_9618525,6.262952229008079e-05,0.0
ISIC_5145115,0.024672383442521095,0.0
ISIC_6170067,0.00012371467892080545,0.0
ISIC_0476599,0.0007151697063818574,0.0
ISIC_8802104,6.414032395696267e-05,0.0
ISIC_2656277,7.800437015248463e-05,0.0
ISIC_4655080,0.0006075936835259199,0.0
ISIC_2560082,0.00020293472334742546,0.0
ISIC_2676951,0.047416385263204575,0.0
ISIC_2971102,0.00010122179082827643,0.0
ISIC_8458867,0.0002170132502214983,0.0
ISIC_0754219,0.00020378807676024735,0.0
ISIC_6445169,7.108661520760506e-05,0.0
ISIC_0548679,0.0001609030441613868,0.0
ISIC_3026904,5.285531369736418e-05,0.0
ISIC_9981444,8.432861795881763e-05,0.0
ISIC_6768824,0.11379057168960571,0.0
ISIC_8512023,0.0005059653776697814,0.0
ISIC_8669227,0.0001378861052216962,0.0
ISIC_4311254,0.0021065901964902878,0.0
ISIC_0132232,0.42284172773361206,0.0
ISIC_4189343,0.9402537941932678,0.0
ISIC_4709346,5.398991925176233e-05,0.0
ISIC_3707333,0.0005617410643026233,0.0
ISIC_7476757,0.0015577503945678473,0.0
ISIC_0363409,0.9189786314964294,0.0
ISIC_2211835,0.00013093612506054342,0.0
ISIC_1988566,0.001183895394206047,0.0
ISIC_1534711,0.9708098769187927,0.0
ISIC_6543969,7.980531518114731e-05,0.0
ISIC_5397713,0.00014459450903814286,0.0
ISIC_2495797,0.42396655678749084,0.0
ISIC_8493144,0.0006809361511841416,0.0
ISIC_9554602,6.763647979823872e-05,0.0
ISIC_5875981,9.082179167307913e-05,0.0
ISIC_3948753,0.0011323262006044388,0.0
ISIC_4222166,5.50021868548356e-05,0.0
ISIC_5635069,0.00022705159790348262,0.0
ISIC_7122614,0.0006455268012359738,0.0
ISIC_7570840,0.0028546752873808146,0.0
ISIC_2170734,0.00013434658467303962,0.0
ISIC_6448616,8.196065755328164e-05,0.0
ISIC_3506622,0.9997703433036804,0.0
ISIC_0545635,7.355422712862492e-05,0.0
ISIC_8619792,0.00011653178808046505,0.0
ISIC_9336518,0.00010178064258070663,0.0
ISIC_3503376,7.67645105952397e-05,0.0
ISIC_9499011,6.500652671093121e-05,0.0
ISIC_5158040,9.511949610896409e-05,0.0
ISIC_0253080,7.252971408888698e-05,0.0
ISIC_2404043,0.00010955704055959359,0.0
ISIC_6215330,5.660492752213031e-05,0.0
ISIC_5285512,6.664079410256818e-05,0.0
ISIC_3243659,6.513224798254669e-05,0.0
ISIC_3520362,0.2993457317352295,0.0
ISIC_4914402,5.5171651183627546e-05,0.0
ISIC_2350062,0.05415766313672066,0.0
ISIC_7591477,0.000338874728186056,0.0
ISIC_9327827,0.00014871987514197826,0.0
ISIC_4922682,8.773886656854302e-05,0.0
ISIC_5694818,8.200631418731064e-05,0.0
ISIC_4030842,0.00014745201042387635,0.0
ISIC_7477692,0.0001069996360456571,0.0
ISIC_2465938,0.0008200040319934487,0.0
ISIC_1991584,4.9368660256732255e-05,0.0
ISIC_2468405,5.142475129105151e-05,0.0
ISIC_2539817,4.7578359954059124e-05,0.0
ISIC_1988909,0.0002805445692501962,0.0
ISIC_1837887,0.0001119114676839672,0.0
ISIC_3479984,0.7330849170684814,0.0
ISIC_1824881,0.00010184996790485457,0.0
ISIC_2909914,0.004720550496131182,0.0
ISIC_3327285,0.00033102856832556427,0.0
ISIC_3286161,0.00020782166393473744,0.0
ISIC_0163169,0.00019448036618996412,0.0
ISIC_5300832,6.442457379307598e-05,0.0
ISIC_2250221,0.01664438471198082,0.0
ISIC_5943012,6.858506822027266e-05,0.0
ISIC_1883471,0.0010007774690166116,0.0
ISIC_5493099,0.036461371928453445,0.0
ISIC_3577716,0.002519997302442789,0.0
ISIC_8831833,7.01180033502169e-05,0.0
ISIC_2353176,0.0016167485155165195,0.0
ISIC_0407303,0.0007849824032746255,0.0
ISIC_3628617,0.003977977205067873,0.0
ISIC_5189363,0.34354621171951294,0.0
ISIC_6097958,0.00014296073641162366,0.0
ISIC_8177708,0.8165877461433411,0.0
ISIC_6186462,9.405509626958519e-05,0.0
ISIC_2097447,5.601858356385492e-05,0.0
ISIC_5170596,0.000192938867257908,0.0
ISIC_7539471,0.03467267006635666,0.0
ISIC_4509026,0.02376381866633892,0.0
ISIC_9518049,0.0001415631122654304,0.0
ISIC_2296883,6.983979255892336e-05,0.0
ISIC_9604695,0.0011497484520077705,0.0
ISIC_1186488,0.00011334111331962049,0.0
ISIC_2164644,0.00039989035576581955,0.0
ISIC_4364175,6.974847929086536e-05,0.0
ISIC_1746297,0.04305504262447357,0.0
ISIC_2567420,5.937998503213748e-05,0.0
ISIC_1894099,0.00011741507478291169,0.0
ISIC_0314609,0.0001852702407632023,0.0
ISIC_9422645,0.9981604218482971,0.0
ISIC_1127067,0.7660638689994812,0.0
ISIC_1486992,7.40511022740975e-05,0.0
ISIC_9543798,7.330369408009574e-05,0.0
ISIC_2945564,0.8327116370201111,0.0
ISIC_6019726,6.86516214045696e-05,0.0
ISIC_8322825,0.00010398165613878518,0.0
ISIC_0962152,0.00035254479735158384,0.0
ISIC_4405172,0.0006933215772733092,0.0
ISIC_1631872,0.052420150488615036,0.0
ISIC_5319335,0.00030753249302506447,0.0
ISIC_2805408,0.00017336006567347795,0.0
ISIC_2452618,6.295310595305637e-05,0.0
ISIC_7194542,0.0004621044499799609,0.0
ISIC_3967252,0.0037771211937069893,0.0
ISIC_3947855,4.980412631994113e-05,0.0
ISIC_6029423,5.9702604630729184e-05,0.0
ISIC_1912082,0.00012356106890365481,0.0
ISIC_1625606,8.573215745855123e-05,0.0
ISIC_7620478,6.060492160031572e-05,0.0
ISIC_5117109,0.0015127576189115644,0.0
ISIC_3359461,8.446093124803156e-05,0.0
ISIC_7014752,5.6401200708933175e-05,0.0
ISIC_3978374,0.00010624462447594851,0.0
ISIC_1414778,0.00011503698624437675,0.0
ISIC_5105128,0.005694070365279913,0.0
ISIC_0362738,6.477682472905144e-05,0.0
ISIC_3186984,0.00013826476060785353,0.0
ISIC_1783728,7.197081140475348e-05,0.0
ISIC_7182719,0.0107393404468894,0.0
ISIC_7906398,0.0003839114506263286,0.0
ISIC_3895326,7.299954449990764e-05,0.0
ISIC_7834959,6.305963324848562e-05,0.0
ISIC_1157483,0.0002168461069231853,0.0
ISIC_0851781,6.0093996580690145e-05,0.0
ISIC_0991052,0.00019294678349979222,0.0
ISIC_1900265,6.01275241933763e-05,0.0
ISIC_7380437,5.585695180343464e-05,0.0
ISIC_1327110,0.0004452774010132998,0.0
ISIC_3900539,0.6569083333015442,0.0
ISIC_6715957,9.854503878159449e-05,0.0
ISIC_6651242,8.498347597196698e-05,0.0
ISIC_0208450,5.9172871260670945e-05,0.0
ISIC_4663003,5.6028042308753356e-05,0.0
ISIC_0565526,0.9864270091056824,0.0
ISIC_8739266,0.00014011970779392868,0.0
ISIC_5846221,0.00014319882029667497,0.0
ISIC_1038877,0.8900307416915894,0.0
ISIC_0366098,5.092017454444431e-05,0.0
ISIC_5185227,0.00015750338206999004,0.0
ISIC_0669940,0.0002583162859082222,0.0
ISIC_6546548,0.0008151981746777892,0.0
ISIC_3196048,0.00022473990975413471,0.0
ISIC_9123332,0.8209125995635986,0.0
ISIC_7309741,8.370164141524583e-05,0.0
ISIC_6511128,0.8239403367042542,0.0
ISIC_2676868,7.462102803401649e-05,0.0
ISIC_3658062,6.48451823508367e-05,0.0
ISIC_6814662,5.735405648010783e-05,0.0
ISIC_0606745,5.72106109757442e-05,0.0
ISIC_7936989,0.0005589594948105514,0.0
ISIC_5382082,8.489275933243334e-05,0.0
ISIC_3389578,9.132915874943137e-05,0.0
ISIC_1700691,9.721668175188825e-05,0.0
ISIC_6408245,0.00010312895756214857,0.0
ISIC_3121609,6.590089469682425e-05,0.0
ISIC_3465609,0.0002840948000084609,0.0
ISIC_2711221,0.0007439226028509438,0.0
ISIC_1175067,0.0009350298205390573,0.0
ISIC_8091991,4.829532190342434e-05,0.0
ISIC_4950994,0.6201637387275696,0.0
ISIC_0648001,6.417128315661103e-05,0.0
ISIC_7414370,0.00010061109787784517,0.0
ISIC_7411104,0.01684802584350109,0.0
ISIC_2819488,7.046300015645102e-05,0.0
ISIC_0866731,0.005058766808360815,0.0
ISIC_0392550,0.0018269314896315336,0.0
ISIC_2151798,6.445641338359565e-05,0.0
ISIC_5039489,0.00042773704626597464,0.0
ISIC_9623092,7.605060818605125e-05,0.0
ISIC_7875208,9.351839980809018e-05,0.0
ISIC_0547721,0.0003620557254180312,0.0
ISIC_4579284,9.091771789826453e-05,0.0
ISIC_7623412,6.54829345876351e-05,0.0
ISIC_8811269,6.102892803028226e-05,0.0
ISIC_6810433,9.313509508501738e-05,0.0
ISIC_0362741,6.0272825066931546e-05,0.0
ISIC_1424656,0.00012683749082498252,0.0
ISIC_9718632,0.0415220744907856,0.0
ISIC_1837230,0.00013018243771512061,0.0
ISIC_5604200,5.67381975997705e-05,0.0
ISIC_9021825,7.164049748098478e-05,0.0
ISIC_4377687,0.0008135378593578935,0.0
ISIC_7652159,0.00012649569544009864,0.0
ISIC_4530681,0.0011787231778725982,0.0
ISIC_6418109,0.11635296046733856,0.0
ISIC_8236921,0.00031993509037420154,0.0
ISIC_3082743,0.995713472366333,0.0
ISIC_9914044,0.0024657442700117826,0.0
ISIC_0281854,8.002838148968294e-05,0.0
ISIC_1700754,6.010861397953704e-05,0.0
ISIC_1345980,6.033953104633838e-05,0.0
ISIC_9248192,6.009491335134953e-05,0.0
ISIC_6810452,0.013219238258898258,0.0
ISIC_9791576,0.00012548771337606013,0.0
ISIC_6763575,5.444360795081593e-05,0.0
ISIC_7246489,5.1714163419092074e-05,0.0
ISIC_1479969,5.375211185310036e-05,0.0
ISIC_0929303,5.314704685588367e-05,0.0
ISIC_4046464,7.910680869827047e-05,0.0
ISIC_8512950,0.0006592451245523989,0.0
ISIC_3834863,0.00028307686443440616,0.0
ISIC_1008327,0.7727190852165222,0.0
ISIC_2439131,0.00015935435658320785,0.0
ISIC_9446836,0.00014892863691784441,0.0
ISIC_4575018,9.508403309155256e-05,0.0
ISIC_2406309,0.9999395608901978,0.0
ISIC_7690445,9.226597467204556e-05,0.0
ISIC_0708700,0.0007837232551537454,0.0
ISIC_1612563,5.645511191687547e-05,0.0
ISIC_4164233,0.00010411370021756738,0.0
ISIC_3341449,5.422386311693117e-05,0.0
ISIC_4737339,0.0001795411662897095,0.0
ISIC_7759820,0.5736639499664307,0.0
ISIC_8561173,0.00011354003800079226,0.0
ISIC_3231525,0.0001045169701683335,0.0
ISIC_7966413,0.0001075614636647515,0.0
ISIC_1917026,0.00014006078708916903,0.0
ISIC_8689332,0.00015310535673052073,0.0
